"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,10,7,10,60,0,0,0,62,4,1,2,0,1
2020-02-28,3,0,0,1,11,8,11,63,0,0,0,65,3,1,2,1,1
2020-02-29,1,0,0,0,12,7,12,63,0,0,0,66,1,0,2,1,1
2020-03-01,7,1,2,0,14,8,14,71,0,0,1,74,8,2,3,1,3
2020-03-02,10,1,0,0,13,7,14,82,0,0,1,85,11,0,4,1,3
2020-03-03,8,0,1,0,15,7,16,89,0,0,1,93,8,1,4,1,4
2020-03-04,10,3,3,0,18,9,19,101,0,2,1,106,13,3,7,1,7
2020-03-05,12,1,1,1,18,11,21,111,0,2,1,118,13,2,8,2,8
2020-03-06,18,1,4,0,22,14,25,126,0,2,2,134,19,4,9,2,12
2020-03-07,7,3,3,0,24,15,28,135,0,3,1,143,10,3,12,2,15
2020-03-08,18,5,6,0,30,19,34,154,2,3,1,164,23,6,17,2,21
2020-03-09,27,5,5,2,35,21,42,179,2,3,1,194,32,7,22,4,26
2020-03-10,28,4,9,1,43,23,52,202,2,3,2,223,32,10,26,5,35
2020-03-11,43,6,9,0,51,24,62,239,4,3,2,267,49,9,32,5,44
2020-03-12,55,4,23,0,71,30,85,284,5,3,2,320,59,23,36,5,67
2020-03-13,73,6,13,0,82,33,99,351,5,4,2,396,79,13,42,5,80
2020-03-14,62,3,19,0,100,42,119,392,5,7,5,453,65,19,45,5,99
2020-03-15,69,8,26,1,123,49,147,440,7,7,6,524,77,27,53,6,125
2020-03-16,140,19,33,0,154,55,181,571,12,8,6,677,159,33,72,6,158
2020-03-17,144,13,35,0,184,59,218,657,14,8,9,818,157,35,85,6,193
2020-03-18,171,15,51,0,234,63,273,779,17,12,10,990,186,51,100,6,244
2020-03-19,250,25,58,2,292,70,339,981,25,12,12,1252,275,60,125,8,302
2020-03-20,238,27,82,1,367,71,426,1157,30,14,17,1500,265,83,152,9,384
2020-03-21,199,13,72,3,436,71,508,1240,42,16,26,1686,212,75,165,12,456
2020-03-22,236,19,72,1,486,71,582,1346,48,19,27,1914,255,73,184,13,528
2020-03-23,444,24,98,3,579,71,685,1665,65,22,39,2344,468,101,208,16,626
2020-03-24,420,25,108,1,660,73,799,1916,75,26,44,2753,445,109,233,17,734
2020-03-25,433,23,114,2,758,74,918,2131,88,31,52,3166,456,116,256,19,848
2020-03-26,434,34,103,4,843,74,1031,2327,106,41,55,3591,468,107,290,23,951
2020-03-27,557,36,113,1,930,74,1151,2591,121,47,72,4130,593,114,326,24,1064
2020-03-28,293,27,98,2,994,74,1255,2526,140,51,88,4405,320,100,353,26,1162
2020-03-29,253,18,87,2,1040,74,1347,2480,164,62,99,4633,271,89,371,28,1249
2020-03-30,437,29,126,3,1129,74,1479,2627,184,71,118,5035,466,129,400,31,1375
2020-03-31,308,42,109,1,1194,74,1592,2558,218,89,126,5329,350,110,442,32,1484
2020-04-01,312,42,72,3,1211,75,1666,2465,243,107,136,5638,354,75,484,35,1556
2020-04-02,350,41,90,3,1254,75,1765,2446,265,122,148,5975,391,93,525,38,1646
2020-04-03,330,56,76,0,1281,75,1844,2449,297,143,156,6321,386,76,581,38,1722
2020-04-04,186,24,62,3,1285,74,1910,2239,316,157,173,6491,210,65,605,41,1784
2020-04-05,226,21,73,3,1310,75,1989,2188,339,166,194,6690,247,76,626,44,1857
2020-04-06,322,56,60,1,1318,75,2052,2307,357,190,207,7028,378,61,682,45,1917
2020-04-07,203,54,55,2,1320,76,2112,2171,387,212,240,7249,257,57,736,47,1972
2020-04-08,208,32,55,0,1287,76,2171,2035,404,237,252,7455,240,55,768,47,2027
2020-04-09,187,38,49,1,1282,76,2222,1861,416,265,257,7645,225,50,806,48,2076
2020-04-10,203,38,48,1,1289,75,2273,1771,444,294,264,7854,241,49,844,49,2124
2020-04-11,132,20,26,2,1254,75,2302,1580,459,314,285,7985,152,28,864,51,2150
2020-04-12,135,33,34,1,1236,75,2338,1523,474,332,313,8137,168,35,897,52,2184
