"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,15,10,15,61,0,0,0,64,4,1,2,0,1
2020-02-28,3,0,0,1,16,11,16,64,0,0,0,67,3,1,2,1,1
2020-02-29,1,0,0,0,17,11,17,64,0,0,0,68,1,0,2,1,1
2020-03-01,7,1,2,0,19,12,19,72,0,0,1,76,8,2,3,1,3
2020-03-02,10,1,0,0,18,11,19,83,0,0,1,87,11,0,4,1,3
2020-03-03,8,0,1,0,20,11,21,90,0,0,1,95,8,1,4,1,4
2020-03-04,10,3,3,0,23,13,24,102,0,2,1,108,13,3,7,1,7
2020-03-05,12,1,1,1,23,15,26,112,0,2,1,120,13,2,8,2,8
2020-03-06,18,1,4,0,27,18,30,127,0,2,2,136,19,4,9,2,12
2020-03-07,7,3,3,0,29,18,33,136,0,3,1,145,10,3,12,2,15
2020-03-08,18,4,6,0,35,22,39,154,2,3,1,165,22,6,16,2,21
2020-03-09,27,5,5,2,40,24,47,179,2,3,1,195,32,7,21,4,26
2020-03-10,28,4,9,1,48,25,57,202,2,3,2,224,32,10,25,5,35
2020-03-11,43,6,9,0,56,26,67,239,4,3,2,268,49,9,31,5,44
2020-03-12,54,4,23,0,76,32,90,283,5,3,2,320,58,23,35,5,67
2020-03-13,73,6,13,0,87,35,104,350,5,4,2,396,79,13,41,5,80
2020-03-14,61,3,19,0,105,44,124,390,5,7,5,452,64,19,44,5,99
2020-03-15,69,8,26,1,128,51,152,439,7,7,6,524,77,27,52,6,125
2020-03-16,140,19,33,0,159,57,186,570,12,8,6,677,159,33,71,6,158
2020-03-17,144,13,35,0,189,61,223,656,14,8,9,818,157,35,84,6,193
2020-03-18,171,15,51,0,239,65,278,779,17,12,10,990,186,51,99,6,244
2020-03-19,250,24,58,2,297,71,344,980,25,12,12,1251,274,60,123,8,302
2020-03-20,238,27,82,1,372,72,431,1157,30,14,17,1499,265,83,150,9,384
2020-03-21,199,13,72,3,441,72,513,1240,42,16,26,1685,212,75,163,12,456
2020-03-22,236,18,72,1,491,72,587,1345,48,19,27,1912,254,73,181,13,528
2020-03-23,444,24,98,3,584,72,690,1664,65,22,39,2342,468,101,205,16,626
2020-03-24,420,25,108,1,665,74,804,1916,75,26,44,2751,445,109,230,17,734
2020-03-25,433,22,114,2,763,74,923,2130,88,31,52,3163,455,116,252,19,848
2020-03-26,434,33,103,4,848,74,1036,2325,106,41,55,3587,467,107,285,23,951
2020-03-27,557,35,113,1,935,74,1156,2588,121,47,72,4125,592,114,320,24,1064
2020-03-28,293,25,98,2,999,74,1260,2524,140,51,88,4398,318,100,345,26,1162
2020-03-29,253,18,87,2,1045,74,1352,2478,164,62,99,4626,271,89,363,28,1249
2020-03-30,436,29,126,3,1134,74,1484,2625,184,71,118,5027,465,129,392,31,1375
2020-03-31,308,40,109,1,1199,74,1597,2555,218,89,126,5319,348,110,432,32,1484
2020-04-01,313,38,72,3,1216,75,1671,2459,243,107,136,5625,351,75,470,35,1556
2020-04-02,350,38,90,3,1259,75,1770,2439,265,122,148,5959,388,93,508,38,1646
2020-04-03,332,53,76,0,1286,75,1849,2442,297,143,156,6304,385,76,561,38,1722
2020-04-04,186,24,62,3,1290,74,1915,2235,316,157,173,6474,210,65,585,41,1784
2020-04-05,226,20,73,3,1315,75,1994,2186,339,166,194,6672,246,76,605,44,1857
2020-04-06,324,52,60,1,1323,75,2057,2303,357,190,207,7008,376,61,657,45,1917
2020-04-07,204,51,55,2,1325,76,2117,2166,387,212,240,7227,255,57,708,47,1972
2020-04-08,208,32,55,0,1292,76,2176,2031,404,237,252,7433,240,55,740,47,2027
2020-04-09,187,35,49,1,1287,76,2227,1857,416,265,257,7620,222,50,775,48,2076
2020-04-10,204,38,48,1,1294,75,2278,1769,444,294,264,7830,242,49,813,49,2124
2020-04-11,132,20,26,2,1259,75,2307,1580,459,314,285,7961,152,28,833,51,2150
2020-04-12,135,32,34,1,1241,75,2343,1523,474,332,313,8112,167,35,865,52,2184
2020-04-13,166,31,43,1,1224,75,2388,1516,495,347,338,8277,197,44,896,53,2227
2020-04-14,163,33,34,2,1201,76,2425,1531,505,398,332,8448,196,36,929,55,2261
2020-04-15,118,16,23,1,1176,76,2450,1443,522,454,328,8564,134,24,945,56,2284
2020-04-16,115,22,28,2,1143,76,2480,1331,540,504,313,8679,137,30,967,58,2312
2020-04-17,137,25,25,1,1113,77,2506,1287,558,551,313,8817,162,26,992,59,2337
2020-04-18,78,14,19,0,1067,76,2525,1142,569,574,329,8890,92,19,1006,59,2356
2020-04-19,82,15,19,1,1038,76,2545,1118,588,580,351,8970,97,20,1021,60,2375
2020-04-20,110,23,25,1,1019,76,2572,1159,607,636,335,9077,133,26,1044,61,2400
2020-04-21,116,25,21,0,983,76,2595,1112,628,688,334,9191,141,21,1069,61,2421
2020-04-22,90,22,14,0,926,77,2610,1030,644,734,329,9290,112,14,1091,61,2435
2020-04-23,95,36,16,0,884,77,2626,989,657,781,307,9405,131,16,1127,61,2451
2020-04-24,79,24,17,1,867,76,2645,935,666,843,276,9492,103,18,1151,62,2468
2020-04-25,44,23,13,0,836,76,2659,811,681,860,281,9551,67,13,1174,62,2481
2020-04-26,43,25,13,0,812,76,2672,783,691,869,296,9608,68,13,1199,62,2494
2020-04-27,61,17,14,0,789,76,2686,768,702,879,312,9675,78,14,1216,62,2508
2020-04-28,91,26,14,1,768,76,2702,785,708,930,296,9772,117,15,1242,63,2522
2020-04-29,58,19,11,0,740,76,2714,725,714,966,297,9832,77,11,1261,63,2533
2020-04-30,62,21,17,2,716,76,2733,701,727,1009,282,9904,83,19,1282,65,2550
2020-05-01,52,9,9,0,681,76,2742,646,729,1051,283,9954,61,9,1291,65,2559
2020-05-02,27,13,9,2,643,76,2753,562,738,1066,283,9989,40,11,1304,67,2568
2020-05-03,36,10,10,0,629,76,2764,546,743,1073,297,10026,46,10,1314,67,2578
2020-05-04,58,25,11,2,620,76,2776,594,749,1116,291,10096,83,13,1339,69,2589
2020-05-05,28,8,3,0,578,76,2779,526,754,1130,305,10128,36,3,1347,69,2592
2020-05-06,59,15,5,0,551,73,2785,540,760,1168,295,10192,74,5,1362,69,2597
2020-05-07,46,16,8,1,529,72,2795,516,768,1207,289,10243,62,9,1378,70,2605
2020-05-08,55,25,7,1,498,72,2803,514,772,1243,276,10318,80,8,1403,71,2612
2020-05-09,29,6,5,0,476,72,2808,465,777,1252,284,10349,35,5,1409,71,2617
2020-05-10,25,14,4,1,458,72,2813,450,778,1255,293,10382,39,5,1423,72,2621
2020-05-11,45,20,7,1,452,73,2821,480,785,1295,289,10442,65,8,1443,73,2628
2020-05-12,26,29,2,0,410,71,2823,458,788,1338,266,10493,55,2,1472,73,2630
2020-05-13,38,29,3,1,392,71,2827,442,793,1373,264,10553,67,4,1501,74,2633
2020-05-14,25,19,8,1,366,71,2836,410,797,1400,251,10589,44,9,1520,75,2641
2020-05-15,32,22,3,1,350,71,2841,390,804,1433,232,10637,54,4,1542,76,2644
2020-05-16,17,6,7,1,334,70,2849,343,806,1442,232,10656,23,8,1548,77,2651
2020-05-17,30,12,4,0,327,70,2853,356,807,1446,236,10693,42,4,1560,77,2655
2020-05-18,36,22,4,0,322,70,2857,397,807,1478,239,10747,58,4,1582,77,2659
2020-05-19,18,13,1,1,289,68,2859,376,809,1511,217,10776,31,2,1595,78,2660
2020-05-20,31,17,2,0,279,67,2862,364,815,1541,203,10818,48,2,1612,78,2662
2020-05-21,14,5,2,0,258,67,2864,322,819,1547,209,10832,19,2,1617,78,2664
2020-05-22,32,19,4,0,247,67,2869,350,822,1580,192,10877,51,4,1636,78,2668
2020-05-23,13,8,3,0,231,65,2872,306,823,1583,196,10895,21,3,1644,78,2671
2020-05-24,18,16,7,0,230,65,2879,298,824,1583,206,10920,34,7,1660,78,2678
2020-05-25,35,21,1,0,220,64,2880,333,825,1606,210,10971,56,1,1681,78,2679
2020-05-26,25,13,4,0,197,65,2884,325,829,1626,202,11006,38,4,1694,78,2683
2020-05-27,16,13,3,1,183,61,2888,295,830,1649,187,11031,29,4,1707,79,2686
2020-05-28,17,10,1,0,175,60,2889,274,832,1680,167,11052,27,1,1717,79,2687
2020-05-29,24,14,1,2,165,59,2892,277,835,1701,154,11085,38,3,1731,81,2688
2020-05-30,19,5,3,0,156,57,2895,256,835,1708,148,11106,24,3,1736,81,2691
2020-05-31,12,7,3,0,158,57,2898,248,835,1708,155,11124,19,3,1743,81,2694
2020-06-01,15,7,5,0,156,57,2903,253,838,1708,158,11142,22,5,1750,81,2699
2020-06-02,24,17,1,0,151,57,2904,275,838,1733,151,11178,41,1,1767,81,2700
2020-06-03,17,11,5,0,138,53,2909,266,843,1754,134,11198,28,5,1778,81,2705
2020-06-04,14,17,5,1,136,55,2915,251,846,1774,117,11221,31,6,1795,82,2710
2020-06-05,9,12,3,0,133,53,2918,233,846,1784,110,11239,21,3,1807,82,2713
2020-06-06,4,5,2,0,131,53,2920,195,847,1786,111,11246,9,2,1812,82,2715
2020-06-07,4,11,3,0,130,52,2923,193,847,1788,111,11259,15,3,1823,82,2718
2020-06-08,11,7,0,0,129,52,2924,194,847,1805,103,11277,18,0,1830,82,2718
2020-06-09,9,8,2,0,121,51,2926,173,848,1817,95,11292,17,2,1838,82,2720
2020-06-10,5,6,2,0,118,51,2928,157,849,1829,86,11301,11,2,1844,82,2722
2020-06-11,14,11,1,0,114,51,2929,163,849,1841,79,11322,25,1,1855,82,2723
2020-06-12,8,4,3,0,111,49,2932,155,850,1851,73,11333,12,3,1859,82,2726
2020-06-13,4,5,2,0,109,48,2934,135,851,1851,73,11340,9,2,1864,82,2728
2020-06-14,3,5,0,0,108,47,2934,134,853,1853,71,11348,8,0,1869,82,2728
2020-06-15,5,5,1,0,107,47,2935,137,854,1871,63,11357,10,1,1874,82,2729
2020-06-16,8,8,2,0,98,46,2937,136,857,1876,62,11372,16,2,1882,82,2731
2020-06-17,7,6,0,0,90,44,2937,128,859,1883,60,11383,13,0,1888,82,2731
2020-06-18,4,12,1,0,83,43,2938,130,860,1890,60,11398,16,1,1900,82,2732
2020-06-19,4,8,0,0,78,43,2939,127,861,1898,53,11409,12,0,1908,82,2732
2020-06-20,4,4,2,0,76,43,2941,107,862,1899,56,11414,8,2,1912,82,2734
2020-06-21,5,8,0,0,72,41,2941,108,863,1899,56,11426,13,0,1920,82,2734
2020-06-22,7,8,3,0,74,43,2944,112,864,1904,58,11440,15,3,1928,82,2737
2020-06-23,6,9,1,0,67,40,2945,112,865,1910,56,11450,15,1,1937,82,2738
2020-06-24,5,11,1,0,63,39,2946,110,866,1916,51,11465,16,1,1948,82,2739
2020-06-25,9,8,0,1,62,37,2947,118,866,1922,51,11480,17,1,1956,83,2739
2020-06-26,2,6,0,0,56,34,2947,114,867,1926,51,11486,8,0,1962,83,2739
2020-06-27,2,2,0,0,51,32,2947,93,868,1926,54,11490,4,0,1964,83,2739
2020-06-28,4,5,0,0,47,31,2947,95,868,1926,54,11499,9,0,1969,83,2739
2020-06-29,8,8,0,0,47,31,2947,106,868,1931,51,11512,16,0,1977,83,2739
2020-06-30,2,6,2,0,47,31,2949,91,868,1938,47,11518,8,2,1983,83,2741
2020-07-01,4,5,0,0,43,29,2949,87,868,1943,43,11527,9,0,1988,83,2741
2020-07-02,4,3,2,1,45,32,2952,81,869,1947,41,11531,7,3,1991,84,2743
2020-07-03,7,5,0,0,42,31,2952,82,869,1956,32,11541,12,0,1996,84,2743
